geometry_wkt,density
"POLYGON ((-73.94855280396123 40.86296133167709, -73.94852431122607 40.86476271813903, -73.95089714584756 40.864784325574874, -73.95092557431278 40.862982937749045, -73.94855280396123 40.86296133167709))",0
"POLYGON ((-73.94852431122607 40.86476271813903, -73.94849581591126 40.86656410402015, -73.95086871480854 40.86658571281995, -73.95089714584756 40.864784325574874, -73.94852431122607 40.86476271813903))",0
"POLYGON ((-73.94849581591126 40.86656410402015, -73.94846731801655 40.868365489320425, -73.9508402811954 40.86838709948428, -73.95086871480854 40.86658571281995, -73.94849581591126 40.86656410402015))",0
"POLYGON ((-73.94846731801655 40.868365489320425, -73.94843881754167 40.870166874039874, -73.95081184500793 40.870188485567844, -73.9508402811954 40.86838709948428, -73.94846731801655 40.868365489320425))",0
"POLYGON ((-73.94843881754167 40.870166874039874, -73.94841031448635 40.871968258178484, -73.95078340624582 40.87198987107064, -73.95081184500793 40.870188485567844, -73.94843881754167 40.870166874039874))",0
"POLYGON ((-73.94841031448635 40.871968258178484, -73.94838180885034 40.87376964173624, -73.95075496490885 40.873791255992664, -73.95078340624582 40.87198987107064, -73.94841031448635 40.871968258178484))",0
"POLYGON ((-73.94838180885034 40.87376964173624, -73.94835330063336 40.875571024713146, -73.95072652099672 40.875592640333906, -73.95075496490885 40.873791255992664, -73.94838180885034 40.87376964173624))",0
"POLYGON ((-73.94835330063336 40.875571024713146, -73.94832478983514 40.877372407109185, -73.95069807450918 40.87739402409434, -73.95072652099672 40.875592640333906, -73.94835330063336 40.875571024713146))",0
"POLYGON ((-73.94832478983514 40.877372407109185, -73.94829627645542 40.87917378892435, -73.95066962544597 40.879195407274004, -73.95069807450918 40.87739402409434, -73.94832478983514 40.877372407109185))",0
"POLYGON ((-73.94829627645542 40.87917378892435, -73.94826776049395 40.880975170158656, -73.95064117380682 40.88099678987285, -73.95066962544597 40.879195407274004, -73.94829627645542 40.87917378892435))",0
"POLYGON ((-73.94797392680479 40.7494512450428, -73.94794553214919 40.751252666720205, -73.95031432653549 40.75127423698023, -73.95034265728664 40.749472813940436, -73.94797392680479 40.7494512450428))",0
"POLYGON ((-73.94794553214919 40.751252666720205, -73.94791713492482 40.753054087817134, -73.95028599322136 40.75307565943961, -73.95031432653549 40.75127423698023, -73.94794553214919 40.751252666720205))",0
"POLYGON ((-73.94791713492482 40.753054087817134, -73.9478887351314 40.754855508333605, -73.95025765734394 40.754877081318604, -73.95028599322136 40.75307565943961, -73.94791713492482 40.753054087817134))",0
"POLYGON ((-73.9478887351314 40.754855508333605, -73.94786033276868 40.75665692826959, -73.950229318903 40.756678502617206, -73.95025765734394 40.754877081318604, -73.9478887351314 40.754855508333605))",0
"POLYGON ((-73.94786033276868 40.75665692826959, -73.94783192783638 40.758458347625115, -73.95020097789829 40.75847992333541, -73.950229318903 40.756678502617206, -73.94786033276868 40.75665692826959))",0
"POLYGON ((-73.94783192783638 40.758458347625115, -73.94780352033425 40.760259766400154, -73.9501726343295 40.76028134347318, -73.95020097789829 40.75847992333541, -73.94783192783638 40.758458347625115))",0
"POLYGON ((-73.94780352033425 40.760259766400154, -73.94777511026201 40.7620611845947, -73.95014428819643 40.76208276303055, -73.9501726343295 40.76028134347318, -73.94780352033425 40.760259766400154))",4
"POLYGON ((-73.94777511026201 40.7620611845947, -73.94774669761944 40.76386260220874, -73.95011593949874 40.76388418200747, -73.95014428819643 40.76208276303055, -73.94777511026201 40.7620611845947))",5
"POLYGON ((-73.94774669761944 40.76386260220874, -73.94771828240623 40.76566401924226, -73.95008758823623 40.76568560040397, -73.95011593949874 40.76388418200747, -73.94774669761944 40.76386260220874))",6
"POLYGON ((-73.94771828240623 40.76566401924226, -73.94768986462212 40.76746543569528, -73.95005923440863 40.767487018220024, -73.95008758823623 40.76568560040397, -73.94771828240623 40.76566401924226))",1
"POLYGON ((-73.94768986462212 40.76746543569528, -73.94766144426687 40.769266851567764, -73.95003087801562 40.76928843545562, -73.95005923440863 40.767487018220024, -73.94768986462212 40.76746543569528))",5
"POLYGON ((-73.94766144426687 40.769266851567764, -73.9476330213402 40.77106826685974, -73.95000251905701 40.77108985211076, -73.95003087801562 40.76928843545562, -73.94766144426687 40.769266851567764))",6
"POLYGON ((-73.9476330213402 40.77106826685974, -73.94760459584184 40.772869681571166, -73.9499741575325 40.77289126818546, -73.95000251905701 40.77108985211076, -73.9476330213402 40.77106826685974))",5
"POLYGON ((-73.94760459584184 40.772869681571166, -73.94757616777154 40.77467109570206, -73.94994579344183 40.774692683679675, -73.9499741575325 40.77289126818546, -73.94760459584184 40.772869681571166))",9
"POLYGON ((-73.94757616777154 40.77467109570206, -73.94754773712904 40.7764725092524, -73.94991742678474 40.77649409859341, -73.94994579344183 40.774692683679675, -73.94757616777154 40.77467109570206))",8
"POLYGON ((-73.94754773712904 40.7764725092524, -73.94751930391406 40.77827392222218, -73.94988905756097 40.77829551292668, -73.94991742678474 40.77649409859341, -73.94754773712904 40.7764725092524))",7
"POLYGON ((-73.94751930391406 40.77827392222218, -73.94749086812637 40.7800753346114, -73.94986068577023 40.78009692667945, -73.94988905756097 40.77829551292668, -73.94751930391406 40.77827392222218))",7
"POLYGON ((-73.94749086812637 40.7800753346114, -73.94746242976564 40.78187674642006, -73.9498323114123 40.78189833985171, -73.94986068577023 40.78009692667945, -73.94749086812637 40.7800753346114))",6
"POLYGON ((-73.94746242976564 40.78187674642006, -73.94743398883168 40.78367815764813, -73.9498039344869 40.78369975244348, -73.9498323114123 40.78189833985171, -73.94746242976564 40.78187674642006))",6
"POLYGON ((-73.94743398883168 40.78367815764813, -73.94740554532416 40.78547956829562, -73.94977555499374 40.785501164454736, -73.9498039344869 40.78369975244348, -73.94743398883168 40.78367815764813))",6
"POLYGON ((-73.94740554532416 40.78547956829562, -73.94737709924286 40.78728097836252, -73.94974717293259 40.78730257588546, -73.94977555499374 40.785501164454736, -73.94740554532416 40.78547956829562))",9
"POLYGON ((-73.94737709924286 40.78728097836252, -73.94734865058751 40.78908238784882, -73.94971878830316 40.78910398673569, -73.94974717293259 40.78730257588546, -73.94737709924286 40.78728097836252))",13
"POLYGON ((-73.94734865058751 40.78908238784882, -73.94732019935783 40.79088379675452, -73.94969040110522 40.79090539700536, -73.94971878830316 40.78910398673569, -73.94734865058751 40.78908238784882))",12
"POLYGON ((-73.94732019935783 40.79088379675452, -73.94729174555357 40.7926852050796, -73.94966201133848 40.79270680669449, -73.94969040110522 40.79090539700536, -73.94732019935783 40.79088379675452))",10
"POLYGON ((-73.94729174555357 40.7926852050796, -73.94726328917446 40.79448661282407, -73.94963361900267 40.79450821580309, -73.94966201133848 40.79270680669449, -73.94729174555357 40.7926852050796))",9
"POLYGON ((-73.94726328917446 40.79448661282407, -73.94723483022025 40.79628801998791, -73.94960522409755 40.79630962433114, -73.94963361900267 40.79450821580309, -73.94726328917446 40.79448661282407))",9
"POLYGON ((-73.94723483022025 40.79628801998791, -73.94720636869064 40.79808942657112, -73.94957682662285 40.79811103227862, -73.94960522409755 40.79630962433114, -73.94723483022025 40.79628801998791))",11
"POLYGON ((-73.94720636869064 40.79808942657112, -73.9471779045854 40.79989083257368, -73.94954842657829 40.79991243964553, -73.94957682662285 40.79811103227862, -73.94720636869064 40.79808942657112))",9
"POLYGON ((-73.9471779045854 40.79989083257368, -73.94714943790424 40.8016922379956, -73.94952002396363 40.80171384643188, -73.94954842657829 40.79991243964553, -73.9471779045854 40.79989083257368))",10
"POLYGON ((-73.94714943790424 40.8016922379956, -73.94712096864693 40.803493642836884, -73.9494916187786 40.80351525263764, -73.94952002396363 40.80171384643188, -73.94714943790424 40.8016922379956))",11
"POLYGON ((-73.94712096864693 40.803493642836884, -73.94709249681316 40.80529504709749, -73.9494632110229 40.805316658262825, -73.9494916187786 40.80351525263764, -73.94712096864693 40.803493642836884))",9
"POLYGON ((-73.94709249681316 40.80529504709749, -73.94706402240271 40.80709645077743, -73.94943480069631 40.8071180633074, -73.9494632110229 40.805316658262825, -73.94709249681316 40.80529504709749))",8
"POLYGON ((-73.94706402240271 40.80709645077743, -73.94703554541528 40.8088978538767, -73.94940638779856 40.808919467771375, -73.94943480069631 40.8071180633074, -73.94706402240271 40.80709645077743))",6
"POLYGON ((-73.94703554541528 40.8088978538767, -73.94700706585061 40.81069925639529, -73.94937797232937 40.81072087165475, -73.94940638779856 40.808919467771375, -73.94703554541528 40.8088978538767))",8
"POLYGON ((-73.94700706585061 40.81069925639529, -73.94697858370846 40.81250065833319, -73.9493495542885 40.81252227495751, -73.94937797232937 40.81072087165475, -73.94700706585061 40.81069925639529))",12
"POLYGON ((-73.94697858370846 40.81250065833319, -73.94695009898855 40.814302059690384, -73.94932113367565 40.81432367767964, -73.9493495542885 40.81252227495751, -73.94697858370846 40.81250065833319))",15
"POLYGON ((-73.94695009898855 40.814302059690384, -73.94692161169061 40.816103460466884, -73.94929271049058 40.81612507982114, -73.94932113367565 40.81432367767964, -73.94695009898855 40.814302059690384))",10
"POLYGON ((-73.94692161169061 40.816103460466884, -73.94689312181438 40.817904860662686, -73.94926428473302 40.81792648138202, -73.94929271049058 40.81612507982114, -73.94692161169061 40.816103460466884))",4
"POLYGON ((-73.94689312181438 40.817904860662686, -73.94686462935961 40.81970626027776, -73.9492358564027 40.819727882362244, -73.94926428473302 40.81792648138202, -73.94689312181438 40.817904860662686))",5
"POLYGON ((-73.94686462935961 40.81970626027776, -73.946836134326 40.821507659312125, -73.94920742549938 40.82152928276182, -73.9492358564027 40.819727882362244, -73.94686462935961 40.81970626027776))",8
"POLYGON ((-73.946836134326 40.821507659312125, -73.94680763671332 40.823309057765755, -73.94917899202277 40.82333068258074, -73.94920742549938 40.82152928276182, -73.946836134326 40.821507659312125))",12
"POLYGON ((-73.94680763671332 40.823309057765755, -73.94677913652129 40.82511045563864, -73.94915055597261 40.82513208181901, -73.94917899202277 40.82333068258074, -73.94680763671332 40.823309057765755))",11
"POLYGON ((-73.94677913652129 40.82511045563864, -73.94675063374963 40.8269118529308, -73.94912211734864 40.826933480476605, -73.94915055597261 40.82513208181901, -73.94677913652129 40.82511045563864))",8
"POLYGON ((-73.94675063374963 40.8269118529308, -73.9467221283981 40.828713249642185, -73.9490936761506 40.828734878553504, -73.94912211734864 40.826933480476605, -73.94675063374963 40.8269118529308))",11
"POLYGON ((-73.9467221283981 40.828713249642185, -73.94669362046643 40.83051464577282, -73.94906523237819 40.83053627604973, -73.9490936761506 40.828734878553504, -73.9467221283981 40.828713249642185))",11
"POLYGON ((-73.94669362046643 40.83051464577282, -73.94666510995434 40.83231604132271, -73.9490367860312 40.832337672965274, -73.94906523237819 40.83053627604973, -73.94669362046643 40.83051464577282))",11
"POLYGON ((-73.94666510995434 40.83231604132271, -73.94663659686158 40.83411743629182, -73.94900833710935 40.83413906930011, -73.9490367860312 40.832337672965274, -73.94666510995434 40.83231604132271))",13
"POLYGON ((-73.94663659686158 40.83411743629182, -73.94660808118789 40.83591883068015, -73.94897988561235 40.83594046505425, -73.94900833710935 40.83413906930011, -73.94663659686158 40.83411743629182))",8
"POLYGON ((-73.94660808118789 40.83591883068015, -73.94657956293298 40.83772022448769, -73.94895143153995 40.83774186022768, -73.94897988561235 40.83594046505425, -73.94660808118789 40.83591883068015))",4
"POLYGON ((-73.94657956293298 40.83772022448769, -73.9465510420966 40.83952161771444, -73.9489229748919 40.83954325482039, -73.94895143153995 40.83774186022768, -73.94657956293298 40.83772022448769))",2
"POLYGON ((-73.9465510420966 40.83952161771444, -73.94652251867849 40.8413230103604, -73.9488945156679 40.84134464883237, -73.9489229748919 40.83954325482039, -73.9465510420966 40.83952161771444))",0
"POLYGON ((-73.94652251867849 40.8413230103604, -73.94649399267837 40.84312440242556, -73.94886605386773 40.84314604226362, -73.9488945156679 40.84134464883237, -73.94652251867849 40.8413230103604))",0
"POLYGON ((-73.94649399267837 40.84312440242556, -73.94646546409601 40.8449257939099, -73.94883758949109 40.844947435114136, -73.94886605386773 40.84314604226362, -73.94649399267837 40.84312440242556))",0
"POLYGON ((-73.94646546409601 40.8449257939099, -73.94643693293108 40.84672718481341, -73.94880912253772 40.846748827383884, -73.94883758949109 40.844947435114136, -73.94646546409601 40.8449257939099))",0
"POLYGON ((-73.94643693293108 40.84672718481341, -73.94640839918337 40.8485285751361, -73.94878065300738 40.8485502190729, -73.94880912253772 40.846748827383884, -73.94643693293108 40.84672718481341))",0
"POLYGON ((-73.94640839918337 40.8485285751361, -73.9463798628526 40.85032996487797, -73.94875218089977 40.85035161018116, -73.94878065300738 40.8485502190729, -73.94640839918337 40.8485285751361))",0
"POLYGON ((-73.9463798628526 40.85032996487797, -73.94635132393849 40.852131354038995, -73.94872370621466 40.85215300070865, -73.94875218089977 40.85035161018116, -73.9463798628526 40.85032996487797))",0
"POLYGON ((-73.94635132393849 40.852131354038995, -73.94632278244079 40.85393274261917, -73.94869522895176 40.85395439065536, -73.94872370621466 40.85215300070865, -73.94635132393849 40.852131354038995))",0
"POLYGON ((-73.94632278244079 40.85393274261917, -73.94629423835923 40.8557341306185, -73.94866674911081 40.855755780021305, -73.94869522895176 40.85395439065536, -73.94632278244079 40.85393274261917))",0
"POLYGON ((-73.94629423835923 40.8557341306185, -73.94626569169354 40.85753551803696, -73.94863826669155 40.85755716880644, -73.94866674911081 40.855755780021305, -73.94629423835923 40.8557341306185))",0
"POLYGON ((-73.94626569169354 40.85753551803696, -73.94623714244345 40.85933690487457, -73.94860978169372 40.85935855701081, -73.94863826669155 40.85755716880644, -73.94626569169354 40.85753551803696))",0
"POLYGON ((-73.94623714244345 40.85933690487457, -73.94620859060872 40.86113829113129, -73.94858129411703 40.86115994463436, -73.94860978169372 40.85935855701081, -73.94623714244345 40.85933690487457))",0
"POLYGON ((-73.94620859060872 40.86113829113129, -73.94618003618905 40.86293967680713, -73.94855280396123 40.86296133167709, -73.94858129411703 40.86115994463436, -73.94620859060872 40.86113829113129))",0
"POLYGON ((-73.94618003618905 40.86293967680713, -73.94615147918421 40.86474106190209, -73.94852431122607 40.86476271813903, -73.94855280396123 40.86296133167709, -73.94618003618905 40.86293967680713))",0
"POLYGON ((-73.94615147918421 40.86474106190209, -73.94612291959389 40.86654244641613, -73.94849581591126 40.86656410402015, -73.94852431122607 40.86476271813903, -73.94615147918421 40.86474106190209))",0
"POLYGON ((-73.94612291959389 40.86654244641613, -73.94609435741786 40.8683438303493, -73.94846731801655 40.868365489320425, -73.94849581591126 40.86656410402015, -73.94612291959389 40.86654244641613))",0
"POLYGON ((-73.94609435741786 40.8683438303493, -73.94606579265584 40.87014521370156, -73.94843881754167 40.870166874039874, -73.94846731801655 40.868365489320425, -73.94609435741786 40.8683438303493))",0
"POLYGON ((-73.94606579265584 40.87014521370156, -73.94603722530758 40.8719465964729, -73.94841031448635 40.871968258178484, -73.94843881754167 40.870166874039874, -73.94606579265584 40.87014521370156))",0
"POLYGON ((-73.94603722530758 40.8719465964729, -73.9460086553728 40.87374797866331, -73.94838180885034 40.87376964173624, -73.94841031448635 40.871968258178484, -73.94603722530758 40.8719465964729))",0
"POLYGON ((-73.9460086553728 40.87374797866331, -73.94598008285121 40.87554936027281, -73.94835330063336 40.875571024713146, -73.94838180885034 40.87376964173624, -73.9460086553728 40.87374797866331))",0
"POLYGON ((-73.94598008285121 40.87554936027281, -73.94595150774258 40.87735074130134, -73.94832478983514 40.877372407109185, -73.94835330063336 40.875571024713146, -73.94598008285121 40.87554936027281))",0
"POLYGON ((-73.94595150774258 40.87735074130134, -73.94592293004665 40.87915212174896, -73.94829627645542 40.87917378892435, -73.94832478983514 40.877372407109185, -73.94595150774258 40.87735074130134))",0
"POLYGON ((-73.94592293004665 40.87915212174896, -73.94589434976311 40.88095350161563, -73.94826776049395 40.880975170158656, -73.94829627645542 40.87917378892435, -73.94592293004665 40.87915212174896))",0
"POLYGON ((-73.94560519889147 40.74942962754095, -73.94557674033167 40.7512310478529, -73.94794553214919 40.751252666720205, -73.94797392680479 40.7494512450428, -73.94560519889147 40.74942962754095))",0
"POLYGON ((-73.94557674033167 40.7512310478529, -73.94554827919733 40.75303246758432, -73.94791713492482 40.753054087817134, -73.94794553214919 40.751252666720205, -73.94557674033167 40.7512310478529))",0
"POLYGON ((-73.94554827919733 40.75303246758432, -73.94551981548817 40.754833886735184, -73.9478887351314 40.754855508333605, -73.94791713492482 40.753054087817134, -73.94554827919733 40.75303246758432))",0
"POLYGON ((-73.94551981548817 40.754833886735184, -73.94549134920392 40.75663530530552, -73.94786033276868 40.75665692826959, -73.9478887351314 40.754855508333605, -73.94551981548817 40.754833886735184))",0
"POLYGON ((-73.94549134920392 40.75663530530552, -73.94546288034431 40.75843672329529, -73.94783192783638 40.758458347625115, -73.94786033276868 40.75665692826959, -73.94549134920392 40.75663530530552))",0
"POLYGON ((-73.94546288034431 40.75843672329529, -73.94543440890908 40.76023814070451, -73.94780352033425 40.760259766400154, -73.94783192783638 40.758458347625115, -73.94546288034431 40.75843672329529))",0
"POLYGON ((-73.94543440890908 40.76023814070451, -73.94540593489799 40.76203955753316, -73.94777511026201 40.7620611845947, -73.94780352033425 40.760259766400154, -73.94543440890908 40.76023814070451))",0
"POLYGON ((-73.94540593489799 40.76203955753316, -73.94537745831074 40.763840973781235, -73.94774669761944 40.76386260220874, -73.94777511026201 40.7620611845947, -73.94540593489799 40.76203955753316))",1
"POLYGON ((-73.94537745831074 40.763840973781235, -73.9453489791471 40.765642389448736, -73.94771828240623 40.76566401924226, -73.94774669761944 40.76386260220874, -73.94537745831074 40.763840973781235))",4
"POLYGON ((-73.9453489791471 40.765642389448736, -73.94532049740678 40.767443804535645, -73.94768986462212 40.76746543569528, -73.94771828240623 40.76566401924226, -73.9453489791471 40.765642389448736))",5
"POLYGON ((-73.94532049740678 40.767443804535645, -73.94529201308951 40.76924521904195, -73.94766144426687 40.769266851567764, -73.94768986462212 40.76746543569528, -73.94532049740678 40.767443804535645))",0
"POLYGON ((-73.94529201308951 40.76924521904195, -73.94526352619505 40.77104663296767, -73.9476330213402 40.77106826685974, -73.94766144426687 40.769266851567764, -73.94529201308951 40.76924521904195))",2
"POLYGON ((-73.94526352619505 40.77104663296767, -73.94523503672313 40.772848046312774, -73.94760459584184 40.772869681571166, -73.9476330213402 40.77106826685974, -73.94526352619505 40.77104663296767))",7
"POLYGON ((-73.94523503672313 40.772848046312774, -73.94520654467347 40.77464945907726, -73.94757616777154 40.77467109570206, -73.94760459584184 40.772869681571166, -73.94523503672313 40.772848046312774))",5
"POLYGON ((-73.94520654467347 40.77464945907726, -73.94517805004583 40.776450871261126, -73.94754773712904 40.7764725092524, -73.94757616777154 40.77467109570206, -73.94520654467347 40.77464945907726))",6
"POLYGON ((-73.94517805004583 40.776450871261126, -73.94514955283992 40.77825228286437, -73.94751930391406 40.77827392222218, -73.94754773712904 40.7764725092524, -73.94517805004583 40.776450871261126))",9
"POLYGON ((-73.94514955283992 40.77825228286437, -73.94512105305549 40.78005369388697, -73.94749086812637 40.7800753346114, -73.94751930391406 40.77827392222218, -73.94514955283992 40.77825228286437))",6
"POLYGON ((-73.94512105305549 40.78005369388697, -73.94509255069225 40.78185510432895, -73.94746242976564 40.78187674642006, -73.94749086812637 40.7800753346114, -73.94512105305549 40.78005369388697))",9
"POLYGON ((-73.94509255069225 40.78185510432895, -73.94506404574999 40.78365651419024, -73.94743398883168 40.78367815764813, -73.94746242976564 40.78187674642006, -73.94509255069225 40.78185510432895))",5
"POLYGON ((-73.94506404574999 40.78365651419024, -73.9450355382284 40.785457923470894, -73.94740554532416 40.78547956829562, -73.94743398883168 40.78367815764813, -73.94506404574999 40.78365651419024))",6
"POLYGON ((-73.9450355382284 40.785457923470894, -73.94500702812721 40.78725933217088, -73.94737709924286 40.78728097836252, -73.94740554532416 40.78547956829562, -73.9450355382284 40.785457923470894))",11
"POLYGON ((-73.94500702812721 40.78725933217088, -73.94497851544618 40.7890607402902, -73.94734865058751 40.78908238784882, -73.94737709924286 40.78728097836252, -73.94500702812721 40.78725933217088))",11
"POLYGON ((-73.94497851544618 40.7890607402902, -73.94495000018505 40.79086214782885, -73.94732019935783 40.79088379675452, -73.94734865058751 40.78908238784882, -73.94497851544618 40.7890607402902))",9
"POLYGON ((-73.94495000018505 40.79086214782885, -73.94492148234353 40.7926635547868, -73.94729174555357 40.7926852050796, -73.94732019935783 40.79088379675452, -73.94495000018505 40.79086214782885))",12
"POLYGON ((-73.94492148234353 40.7926635547868, -73.94489296192138 40.794464961164074, -73.94726328917446 40.79448661282407, -73.94729174555357 40.7926852050796, -73.94492148234353 40.7926635547868))",15
"POLYGON ((-73.94489296192138 40.794464961164074, -73.94486443891832 40.79626636696064, -73.94723483022025 40.79628801998791, -73.94726328917446 40.79448661282407, -73.94489296192138 40.794464961164074))",12
"POLYGON ((-73.94486443891832 40.79626636696064, -73.94483591333407 40.798067772176495, -73.94720636869064 40.79808942657112, -73.94723483022025 40.79628801998791, -73.94486443891832 40.79626636696064))",9
"POLYGON ((-73.94483591333407 40.798067772176495, -73.9448073851684 40.79986917681164, -73.9471779045854 40.79989083257368, -73.94720636869064 40.79808942657112, -73.94483591333407 40.798067772176495))",12
"POLYGON ((-73.9448073851684 40.79986917681164, -73.94477885442103 40.80167058086607, -73.94714943790424 40.8016922379956, -73.9471779045854 40.79989083257368, -73.9448073851684 40.79986917681164))",12
"POLYGON ((-73.94477885442103 40.80167058086607, -73.9447503210917 40.80347198433977, -73.94712096864693 40.803493642836884, -73.94714943790424 40.8016922379956, -73.94477885442103 40.80167058086607))",11
"POLYGON ((-73.9447503210917 40.80347198433977, -73.94472178518012 40.80527338723275, -73.94709249681316 40.80529504709749, -73.94712096864693 40.803493642836884, -73.9447503210917 40.80347198433977))",6
"POLYGON ((-73.94472178518012 40.80527338723275, -73.94469324668604 40.80707478954497, -73.94706402240271 40.80709645077743, -73.94709249681316 40.80529504709749, -73.94472178518012 40.80527338723275))",9
"POLYGON ((-73.94469324668604 40.80707478954497, -73.94466470560921 40.80887619127645, -73.94703554541528 40.8088978538767, -73.94706402240271 40.80709645077743, -73.94469324668604 40.80707478954497))",8
"POLYGON ((-73.94466470560921 40.80887619127645, -73.94463616194935 40.81067759242719, -73.94700706585061 40.81069925639529, -73.94703554541528 40.8088978538767, -73.94466470560921 40.80887619127645))",9
"POLYGON ((-73.94463616194935 40.81067759242719, -73.94460761570619 40.81247899299716, -73.94697858370846 40.81250065833319, -73.94700706585061 40.81069925639529, -73.94463616194935 40.81067759242719))",9
"POLYGON ((-73.94460761570619 40.81247899299716, -73.94457906687948 40.81428039298634, -73.94695009898855 40.814302059690384, -73.94697858370846 40.81250065833319, -73.94460761570619 40.81247899299716))",8
"POLYGON ((-73.94457906687948 40.81428039298634, -73.94455051546893 40.81608179239477, -73.94692161169061 40.816103460466884, -73.94695009898855 40.814302059690384, -73.94457906687948 40.81428039298634))",13
"POLYGON ((-73.94455051546893 40.81608179239477, -73.94452196147431 40.81788319122242, -73.94689312181438 40.817904860662686, -73.94692161169061 40.816103460466884, -73.94455051546893 40.81608179239477))",17
"POLYGON ((-73.94452196147431 40.81788319122242, -73.94449340489533 40.81968458946927, -73.94686462935961 40.81970626027776, -73.94689312181438 40.817904860662686, -73.94452196147431 40.81788319122242))",16
"POLYGON ((-73.94449340489533 40.81968458946927, -73.94446484573172 40.821485987135326, -73.946836134326 40.821507659312125, -73.94686462935961 40.81970626027776, -73.94449340489533 40.81968458946927))",12
"POLYGON ((-73.94446484573172 40.821485987135326, -73.94443628398322 40.823287384220585, -73.94680763671332 40.823309057765755, -73.946836134326 40.821507659312125, -73.94446484573172 40.821485987135326))",8
"POLYGON ((-73.94443628398322 40.823287384220585, -73.94440771964956 40.82508878072504, -73.94677913652129 40.82511045563864, -73.94680763671332 40.823309057765755, -73.94443628398322 40.823287384220585))",18
"POLYGON ((-73.94440771964956 40.82508878072504, -73.9443791527305 40.826890176648675, -73.94675063374963 40.8269118529308, -73.94677913652129 40.82511045563864, -73.94440771964956 40.82508878072504))",20
"POLYGON ((-73.9443791527305 40.826890176648675, -73.94435058322576 40.82869157199148, -73.9467221283981 40.828713249642185, -73.94675063374963 40.8269118529308, -73.9443791527305 40.826890176648675))",12
"POLYGON ((-73.94435058322576 40.82869157199148, -73.94432201113507 40.83049296675344, -73.94669362046643 40.83051464577282, -73.9467221283981 40.828713249642185, -73.94435058322576 40.82869157199148))",10
"POLYGON ((-73.94432201113507 40.83049296675344, -73.94429343645815 40.83229436093459, -73.94666510995434 40.83231604132271, -73.94669362046643 40.83051464577282, -73.94432201113507 40.83049296675344))",7
"POLYGON ((-73.94429343645815 40.83229436093459, -73.94426485919477 40.83409575453489, -73.94663659686158 40.83411743629182, -73.94666510995434 40.83231604132271, -73.94429343645815 40.83229436093459))",11
"POLYGON ((-73.94426485919477 40.83409575453489, -73.94423627934464 40.835897147554334, -73.94660808118789 40.83591883068015, -73.94663659686158 40.83411743629182, -73.94426485919477 40.83409575453489))",10
"POLYGON ((-73.94423627934464 40.835897147554334, -73.94420769690748 40.83769853999293, -73.94657956293298 40.83772022448769, -73.94660808118789 40.83591883068015, -73.94423627934464 40.835897147554334))",11
"POLYGON ((-73.94420769690748 40.83769853999293, -73.94417911188305 40.839499931850646, -73.9465510420966 40.83952161771444, -73.94657956293298 40.83772022448769, -73.94420769690748 40.83769853999293))",12
"POLYGON ((-73.94417911188305 40.839499931850646, -73.94415052427107 40.84130132312751, -73.94652251867849 40.8413230103604, -73.9465510420966 40.83952161771444, -73.94417911188305 40.839499931850646))",3
"POLYGON ((-73.94415052427107 40.84130132312751, -73.94412193407129 40.84310271382349, -73.94649399267837 40.84312440242556, -73.94652251867849 40.8413230103604, -73.94415052427107 40.84130132312751))",1
"POLYGON ((-73.94412193407129 40.84310271382349, -73.94409334128343 40.844904103938575, -73.94646546409601 40.8449257939099, -73.94649399267837 40.84312440242556, -73.94412193407129 40.84310271382349))",0
"POLYGON ((-73.94409334128343 40.844904103938575, -73.94406474590723 40.84670549347277, -73.94643693293108 40.84672718481341, -73.94646546409601 40.8449257939099, -73.94409334128343 40.844904103938575))",0
"POLYGON ((-73.94406474590723 40.84670549347277, -73.94403614794241 40.848506882426065, -73.94640839918337 40.8485285751361, -73.94643693293108 40.84672718481341, -73.94406474590723 40.84670549347277))",0
"POLYGON ((-73.94403614794241 40.848506882426065, -73.94400754738874 40.850308270798465, -73.9463798628526 40.85032996487797, -73.94640839918337 40.8485285751361, -73.94403614794241 40.848506882426065))",0
"POLYGON ((-73.94400754738874 40.850308270798465, -73.94397894424591 40.85210965858994, -73.94635132393849 40.852131354038995, -73.9463798628526 40.85032996487797, -73.94400754738874 40.850308270798465))",0
"POLYGON ((-73.94397894424591 40.85210965858994, -73.94395033851367 40.85391104580051, -73.94632278244079 40.85393274261917, -73.94635132393849 40.852131354038995, -73.94397894424591 40.85210965858994))",0
"POLYGON ((-73.94395033851367 40.85391104580051, -73.94392173019176 40.855712432430145, -73.94629423835923 40.8557341306185, -73.94632278244079 40.85393274261917, -73.94395033851367 40.85391104580051))",0
"POLYGON ((-73.94392173019176 40.855712432430145, -73.94389311927992 40.85751381847884, -73.94626569169354 40.85753551803696, -73.94629423835923 40.8557341306185, -73.94392173019176 40.855712432430145))",0
"POLYGON ((-73.94389311927992 40.85751381847884, -73.94386450577787 40.85931520394661, -73.94623714244345 40.85933690487457, -73.94626569169354 40.85753551803696, -73.94389311927992 40.85751381847884))",0
"POLYGON ((-73.94386450577787 40.85931520394661, -73.94383588968533 40.86111658883342, -73.94620859060872 40.86113829113129, -73.94623714244345 40.85933690487457, -73.94386450577787 40.85931520394661))",0
